Ich	5.969
Sie	5.753
das	5.713
ist	5.705
du	5.705
nicht	5.647
die	5.613
es	5.577
und	5.565
der	5.456
Was	5.448
wir	5.448
zu	5.369
ein	5.339
er	5.332
in	5.311
mir	5.221
mit	5.214
Ja	5.182
den	5.181
wie	5.181
mich	5.161
auf	5.157
dass	5.151
eine	5.132
so	5.129
aber	5.126
hier	5.109
hat	5.088
sind	5.072
dich	5.069
von	5.067
haben	5.065
für	5.065
wenn	5.06
war	5.05
an	5.01
habe	4.982
bin	4.977
nur	4.971
da	4.97
noch	4.969
Nein	4.969
dir	4.968
ihr	4.961
hast	4.939
einen	4.93
uns	4.928
sich	4.923
dem	4.883
kann	4.876
auch	4.866
gut	4.858
schon	4.856
sein	4.854
jetzt	4.851
aus	4.851
ihn	4.848
als	4.848
dann	4.844
mal	4.839
bist	4.835
um	4.829
meine	4.826
wird	4.814
im	4.806
doch	4.795
mein	4.792
alles	4.769
weiß	4.759
keine	4.757
oder	4.735
nach	4.714
man	4.713
werden	4.7
Wo	4.687
nichts	4.687
muss	4.681
Oh	4.674
will	4.663
Also	4.663
mehr	4.661
etwas	4.659
immer	4.641
Warum	4.637
bei	4.633
hab	4.621
bitte	4.616
wieder	4.613
Ihnen	4.606
los	4.605
machen	4.59
diese	4.589
vor	4.588
können	4.58
alle	4.573
sagen	4.569
zum	4.568
sehr	4.563
gehen	4.563
denn	4.561
geht	4.548
sehen	4.547
tun	4.547
Mann	4.544
euch	4.538
Wer	4.537
ihm	4.535
einem	4.533
wirklich	4.53
werde	4.527
einer	4.524
deine	4.518
Danke	4.512
über	4.503
Komm	4.498
Vielleicht	4.497
einfach	4.48
soll	4.477
müssen	4.471
weg	4.468
nie	4.467
wissen	4.464
kein	4.464
gibt	4.463
des	4.46
Hey	4.454
tut	4.45
Leben	4.442
willst	4.438
Okay	4.437
viel	4.436
würde	4.436
Zeit	4.435
weil	4.435
dein	4.425
am	4.418
weißt	4.41
hatte	4.408
dieser	4.407
Nun	4.402
kommt	4.398
Ok	4.395
kommen	4.392
kannst	4.391
heute	4.388
zurück	4.388
damit	4.384
ganz	4.381
ihre	4.373
gesagt	4.371
macht	4.365
wurde	4.364
Leid	4.362
bis	4.359
wollen	4.353
wäre	4.35
wollte	4.349
sicher	4.344
Frau	4.338
lch	4.323
Lass	4.32
Gott	4.32
